202506	D	Пятигорск г	50000.000000	1.000000
202506	D	Ростов-на-Дону г	50000.000000	1.000000
202506	D	Рязань г	50000.000000	1.000000
202506	D	Самара г	50000.000000	1.000000
202506	D	Санкт-Петербург г	60000.000000	1.000000
202506	D	Саратов г	50000.000000	1.000000
202506	D	Смоленск г	40000.000000	1.000000
202506	D	Сочи г	60000.000000	1.000000
202506	D	Ставрополь г	40000.000000	1.000000
202506	D	Тамбов г	40000.000000	1.000000
202506	D	Тверь г	40000.000000	1.000000
202506	D	Тольятти г	40000.000000	1.000000
202506	D	Томск г	50000.000000	1.030000
202506	D	Тула г	40000.000000	1.000000
202506	D	Тюмень г	50000.000000	1.000000
202506	D	Ульяновск г	40000.000000	1.000000
202506	D	Уфа г	40000.000000	1.000000
202506	D	Хабаровск г	50000.000000	1.060000
202505	B	Анапа г	50000.000000	1.000000
202505	B	Архангельск г	50000.000000	1.070000
202505	B	Астрахань г	40000.000000	1.000000
202505	B	Барнаул г	40000.000000	1.000000
202505	B	Брянск г	40000.000000	1.000000
202505	B	Великий Новгород г	40000.000000	1.000000
202505	B	Владивосток г	50000.000000	1.040000
202505	B	Владимир г	40000.000000	1.000000
202505	B	Волгоград г	50000.000000	1.000000
202505	B	Вологда г	40000.000000	1.000000
202505	B	Воронеж г	40000.000000	1.000000
202505	B	Геленджик г	50000.000000	1.000000
202505	B	Екатеринбург г	50000.000000	1.000000
202505	B	Иваново г	40000.000000	1.000000
202505	B	Ижевск г	40000.000000	1.000000
202505	B	Иркутск г	50000.000000	1.000000
202505	B	Казань г	50000.000000	1.000000
202505	B	Калининград г	40000.000000	1.000000
202505	B	Калуга г	40000.000000	1.000000
202505	B	Кемерово г	50000.000000	1.000000
202505	B	Кострома г	40000.000000	1.000000
202505	B	Краснодар г	50000.000000	1.000000
202505	B	Красноярск г	50000.000000	1.040000
202505	B	Липецк г	40000.000000	1.000000
202505	B	Магнитогорск г	40000.000000	1.000000
202505	B	Москва г	60000.000000	1.000000
202505	B	Мурманск г	60000.000000	1.100000
202505	B	Набережные Челны г	40000.000000	1.000000
202505	B	Нижний Новгород г	50000.000000	1.000000
202505	B	Новокузнецк г	50000.000000	1.000000
202505	B	Новороссийск г	50000.000000	1.000000
202505	B	Новосибирск г	50000.000000	1.000000
202505	B	Омск г	40000.000000	1.000000
202505	B	Оренбург г	40000.000000	1.000000
202505	B	Пенза г	40000.000000	1.000000
202505	B	Пермь г	40000.000000	1.000000
202505	B	Пятигорск г	50000.000000	1.000000
202505	B	Ростов-на-Дону г	50000.000000	1.000000
202505	B	Рязань г	50000.000000	1.000000
202505	B	Самара г	50000.000000	1.000000
202505	B	Санкт-Петербург г	60000.000000	1.000000
202505	B	Саратов г	50000.000000	1.000000
202505	B	Смоленск г	40000.000000	1.000000
202505	B	Сочи г	60000.000000	1.000000
202505	B	Ставрополь г	40000.000000	1.000000
202505	B	Тамбов г	40000.000000	1.000000
202505	B	Тверь г	40000.000000	1.000000
202505	B	Тольятти г	40000.000000	1.000000
202505	B	Томск г	50000.000000	1.000000
202505	B	Тула г	40000.000000	1.000000
202505	B	Тюмень г	50000.000000	1.000000
202505	B	Ульяновск г	40000.000000	1.000000
202505	B	Уфа г	40000.000000	1.000000
202505	B	Хабаровск г	50000.000000	1.040000
202505	B	Цифровой аудит	60000.000000	1.000000
202505	B	Чебоксары г	40000.000000	1.000000
202505	B	Челябинск г	50000.000000	1.000000
202505	B	Ярославль г	40000.000000	1.000000
202505	D	Анапа г	50000.000000	1.000000
202505	D	Архангельск г	50000.000000	1.060000
202505	D	Астрахань г	40000.000000	1.000000
202505	A	Калининград г	40000.000000	1.000000
202505	A	Калуга г	40000.000000	1.000000
202505	A	Кемерово г	50000.000000	1.030000
202505	A	Кострома г	40000.000000	1.000000
202505	A	Краснодар г	50000.000000	1.000000
202505	A	Красноярск г	50000.000000	1.000000
202505	A	Липецк г	40000.000000	1.000000
202505	A	Магнитогорск г	40000.000000	1.100000
202505	A	Москва г	60000.000000	1.000000
202505	A	Мурманск г	60000.000000	1.000000
202505	A	Набережные Челны г	40000.000000	1.000000
202505	A	Нижний Новгород г	50000.000000	1.000000
202505	A	Новокузнецк г	50000.000000	1.000000
202505	A	Новороссийск г	50000.000000	1.000000
202505	A	Новосибирск г	50000.000000	1.000000
202505	A	Омск г	40000.000000	1.030000
202505	A	Оренбург г	40000.000000	1.000000
202505	A	Пенза г	40000.000000	1.000000
202505	A	Пермь г	40000.000000	1.000000
202505	A	Пятигорск г	50000.000000	1.000000
202505	A	Ростов-на-Дону г	50000.000000	1.000000
202505	A	Рязань г	50000.000000	1.000000
202505	A	Самара г	50000.000000	1.000000
202505	A	Санкт-Петербург г	60000.000000	1.000000
202505	A	Саратов г	40000.000000	1.000000
202505	A	Смоленск г	40000.000000	1.000000
202505	A	Сочи г	60000.000000	1.000000
202505	A	Ставрополь г	40000.000000	1.000000
202505	A	Тамбов г	40000.000000	1.030000
202505	A	Тверь г	40000.000000	1.000000
202505	A	Тольятти г	40000.000000	1.000000
202505	A	Томск г	40000.000000	1.000000
202505	A	Тула г	40000.000000	1.000000
202505	A	Тюмень г	50000.000000	1.000000
202505	A	Ульяновск г	40000.000000	1.000000
202505	A	Уфа г	40000.000000	1.000000
202505	A	Хабаровск г	50000.000000	1.000000
202505	A	Цифровой аудит	60000.000000	1.000000
202505	A	Чебоксары г	40000.000000	1.000000
202505	A	Челябинск г	50000.000000	1.000000
202505	A	Ярославль г	40000.000000	1.000000
202506	D	Чебоксары г	40000.000000	1.000000
202506	D	Челябинск г	50000.000000	1.000000
202506	D	Ярославль г	40000.000000	1.000000
202506	C	Анапа г	50000.000000	1.000000
202506	C	Архангельск г	50000.000000	1.043860
202506	C	Астрахань г	40000.000000	1.000000
202506	C	Барнаул г	40000.000000	1.000000
202506	C	Брянск г	40000.000000	1.000000
202506	C	Великий Новгород г	40000.000000	1.000000
202506	C	Владивосток г	50000.000000	1.021930
202506	C	Владимир г	40000.000000	1.000000
202506	C	Волгоград г	50000.000000	1.000000
202506	C	Вологда г	40000.000000	1.000000
202506	C	Воронеж г	40000.000000	1.000000
202506	C	Геленджик г	50000.000000	1.000000
202506	C	Екатеринбург г	50000.000000	1.000000
202506	C	Иваново г	40000.000000	1.000000
202506	C	Ижевск г	40000.000000	1.000000
202506	C	Иркутск г	50000.000000	1.021930
202506	C	Казань г	50000.000000	1.000000
202506	C	Калининград г	40000.000000	1.000000
202506	C	Калуга г	40000.000000	1.000000
202506	C	Кемерово г	50000.000000	1.000000
202506	C	Кострома г	40000.000000	1.000000
202506	C	Краснодар г	50000.000000	1.000000
202506	C	Красноярск г	50000.000000	1.021930
